,UserID,ISBN,BookRating
48845,11676,0385720106,8
48858,11676,0385722206,9
49529,11676,0439064864,10
49530,11676,0439064872,8
49549,11676,0439136369,9
49553,11676,0439139597,8
49554,11676,0439139600,10
49697,11676,044021145X,1
49709,11676,0440213525,5
49743,11676,0440219078,7
49754,11676,0440221471,9
49760,11676,0440222656,1
49772,11676,0440224675,8
49786,11676,0440225701,8
49794,11676,0440226430,7
49806,11676,0440234743,9
49816,11676,0440236673,8
49827,11676,044023722X,8
49833,11676,0440241073,8
50062,11676,0446364193,8
50090,11676,044651652X,8
50184,11676,0446605239,6
50220,11676,0446608955,7
50228,11676,0446610038,10
50250,11676,0446611867,8
50257,11676,0446612545,6
50281,11676,0446672211,10
50344,11676,0449005615,10
50421,11676,0449212602,10
50916,11676,0452282829,10
51759,11676,0553572997,7
52006,11676,0590353403,8
52007,11676,059035342X,10
52332,11676,0671001795,10
52342,11676,0671003755,1
52519,11676,0671510053,9
53009,11676,067976402X,10
53084,11676,0684801523,5
53134,11676,068484477X,4
53187,11676,0684872153,9
53194,11676,0684874350,7
53547,11676,0743237188,6
53600,11676,0743418174,8
53962,11676,0767902521,8
54158,11676,0786868716,9
54314,11676,0804114986,8
54517,11676,0812550706,9
54739,11676,0842329129,9
55317,11676,0971880107,6
55810,11676,1573229326,7
58964,11687,0446672211,10
58983,11687,0684874350,10
59068,11708,0312195516,9
59137,11718,044023722X,8
59142,11718,0671021001,8
59149,11718,0743237188,7
59159,11724,0060976845,7
59295,11768,0971880107,8
59310,11788,0345353145,6
59311,11788,0345370775,9
59438,11844,0385492081,8
59483,11908,0679746048,6
59492,11916,0439136369,9
59496,11916,059035342X,7
59500,11916,0805063897,9
59531,11944,0345370775,8
59659,11993,0312291639,6
59706,11993,0440213525,6
59707,11993,0440214041,7
59959,11993,0971880107,2
60078,12080,0385722206,8
60156,12100,067976402X,7
60203,12112,0312924585,8
60211,12112,0439136369,7
60247,12123,0316096199,8
60255,12123,0743237188,7
60301,12154,0375707972,7
60302,12154,0385265700,6
60306,12154,0671021001,7
60307,12154,0679429220,7
60310,12154,0786868716,7
60379,12194,0345337662,10
60431,12209,0312195516,7
60434,12209,0385484518,10
60444,12220,0679429220,6
60450,12220,0786868716,2
60542,12264,0971880107,7
60584,12272,043935806X,10
60591,12272,0671027360,10
60603,12272,0971880107,10
60642,12285,0375727345,9
60646,12289,0684872153,8
60647,12293,0345443284,8
60651,12307,0312305060,8
60661,12316,0671003755,10
60663,12319,0345443284,8
60682,12331,0060934417,10
60697,12331,0385722206,9
60704,12331,0553279912,6
60724,12333,044023722X,7
60741,12348,0380731851,6
60753,12362,0446612545,7
60769,12384,0312924585,8
60834,12457,0142000205,7
61031,12538,0060915544,9
61114,12538,0312195516,9
61140,12538,0316096199,8
61919,12538,0671021001,9
62043,12538,0679746048,8
62375,12565,0345417623,7
62377,12567,044651652X,9
62399,12569,0312291639,9
62417,12569,0446611867,10
62418,12569,0446612545,7
62445,12569,0804106304,7
62496,12578,0312195516,10
62501,12583,0446611867,7
62505,12586,0671021001,7
62508,12589,0385492081,10
62537,12619,0316601950,5
62542,12619,0440241073,8
62814,12685,0440234743,10
62821,12687,0312291639,7
62822,12690,0553279912,10
62856,12698,044021145X,9
62864,12702,0345443284,10
62882,12707,0316284955,8
62883,12707,0345361792,10
62884,12707,0380731851,10
62885,12707,0440206154,10
62957,12775,0316601950,8
63010,12811,0452282152,8
63033,12824,0060928336,4
63048,12824,0345370775,7
63057,12824,0380789019,8
63060,12824,0385720106,5
63063,12824,0439064872,8
63064,12824,0439136369,10
63065,12824,0440206154,8
63066,12824,0440211727,5
63069,12824,0440224675,8
63401,12839,0439139597,10
63493,12866,0452282829,8
63513,12917,0312278586,10
63516,12917,0316284955,10
63547,12917,0743237188,9
63557,12923,0440234743,10
63568,12930,0446672211,8
63595,12951,0452282829,8
63610,12965,0671001795,7
63615,12966,0316769487,9
63618,12971,0671021001,6
63623,12977,044022165X,6
63674,12982,0345370775,8
63730,12982,0440206154,8
63731,12982,0440221471,7
64046,13048,0446605239,8
64072,13071,0671003755,8
64224,13082,043935806X,10
64378,13088,0971880107,6
64410,13093,0375707972,9
64584,13121,0446605239,7
64597,13126,0446608955,5
64623,13133,0440236673,8
64679,13168,0060930535,8
64699,13173,0671027360,9
64774,13221,0804114986,9
64782,13221,0971880107,9
64802,13231,0684874350,8
64823,13259,0767902521,8
64860,13273,0060930535,9
64905,13273,0312983271,7
64908,13273,0316601950,9
64909,13273,0316666343,8
64963,13273,0380789019,9
64982,13273,0385503822,7
64985,13273,0385504209,9
65022,13273,0439139597,9
65042,13273,0446672211,9
65117,13273,0671027360,8
65326,13279,0385504209,10
65345,13280,0375700757,8
65395,13331,0440211727,2
65497,13380,0345342968,5
65503,13387,0375707972,6
65566,13479,0971880107,4
65580,13503,0060976845,10
65584,13506,1573229326,3
65589,13518,0440211727,8
65759,13551,0385503822,10
65824,13552,0140298479,9
65996,13552,0385484518,10
66001,13552,0385504209,10
66071,13552,0440211727,9
66074,13552,0440214041,9
66077,13552,0440220602,7
66078,13552,0440221471,8
66080,13552,044022165X,8
66087,13552,0440224764,9
66096,13552,0440234743,8
66125,13552,044651652X,8
66379,13552,0743418174,10
66405,13552,0786868716,9
66521,13582,0316666343,7
66824,13649,0385503822,5
66841,13664,0449212602,7
66930,13691,0345339681,9
66943,13709,0446605239,10
66990,13726,0345417623,7
67029,13766,0312305060,9
67101,13850,0060502258,10
67123,13850,0316769487,9
67130,13850,0345342968,10
67159,13850,0385484518,10
67181,13850,0446310786,9
67187,13850,0446612545,9
67246,13850,0786868716,5
67419,13917,0312291639,4
67564,13968,0440224764,7
67570,13973,014028009X,10
67571,13973,0316601950,3
67573,13973,0671021001,5
67614,13995,0316666343,8
67615,13995,0316769487,9
67632,13995,0385265700,9
67675,13995,0804106304,7
67723,14049,0140293248,6
67730,14049,0671510053,8
67737,14049,0971880107,1
67789,14079,0452282152,8
67881,14084,0156027321,9
67929,14151,0060928336,10
68009,14180,0345353145,7
68031,14181,0842329129,8
68033,14183,0345370775,8
68050,14201,0385492081,7
68335,14282,0440206154,7
68338,14283,0446611867,7
68467,14354,0446672211,7
68490,14363,043935806X,9
68544,14374,0805063897,10
68587,14387,0316284955,8
68597,14387,0345361792,9
68609,14387,0375727345,9
68610,14387,0385265700,8
68625,14387,0440213525,5
68627,14387,0446672211,7
68680,14387,1400034779,9
68751,14422,0060928336,9
68755,14422,0060976845,9
68804,14422,0316601950,9
68833,14422,0375727345,8
68928,14422,044651652X,7
68978,14422,0452282829,4
69108,14422,0743418174,9
69147,14422,1400034779,9
69360,14454,067976402X,7
69378,14456,0316769487,8
69380,14456,0345313860,10
69392,14456,0439064864,10
69393,14456,0439136350,10
69394,14456,0439139597,10
69424,14456,0679429220,8
69482,14461,0971880107,8
69514,14470,0060934417,8
69538,14516,0671021001,10
69570,14521,006101351X,5
69582,14521,0064407667,10
69636,14521,0345370775,10
69690,14521,0385504209,10
69767,14521,0440213525,5
69772,14521,0440222656,10
69832,14521,0446611867,5
70135,14542,0316776963,8
70136,14546,0316601950,8
70138,14546,0452282829,9
70389,14640,0345339681,10
70408,14655,0440219078,10
70412,14667,0142001740,9
70423,14667,0385504209,10
70620,14744,0345353145,9
70666,14768,0316284955,10
70667,14768,0316666343,8
70678,14768,0375707972,7
70684,14768,0440213525,6
70711,14780,0671021001,9
70712,14783,0345370775,9
70716,14791,0446606812,8
70727,14808,0060502258,9
70741,14812,0380731851,8
70813,14897,0439139600,8
71273,15049,0842329129,8
71307,15051,0316569321,7
71333,15071,0312195516,8
71364,15081,0440214041,7
71393,15093,044021145X,7
71430,15127,0385504209,6
71511,15179,0142001740,9
71516,15184,0312966970,7
71523,15185,0316769487,5
71539,15190,0312983271,3
71880,15408,006101351X,9
72197,15408,0451524934,9
72424,15408,0767902521,9
72651,15418,0140298479,8
72999,15459,0971880107,8
73014,15475,0743237188,8
73019,15479,0380789019,6
73021,15479,0812550706,10
73041,15497,0140293248,6
73090,15500,0060928336,6
73102,15510,0312278586,8
73104,15510,0385503822,7
73187,15583,0345342968,10
73272,15602,0140298479,10
73273,15602,0142001740,10
73277,15602,0312291639,7
73278,15602,0312305060,10
73280,15602,0316284955,8
73281,15602,0316666343,9
73282,15602,0316776963,10
73284,15602,0375725784,8
73287,15602,0385335482,9
73291,15602,0385504209,9
73310,15602,0684801523,8
73311,15602,0743418174,10
73319,15623,044023722X,8
73339,15642,0743237188,10
73368,15651,0440224764,10
73384,15651,0842329129,10
73421,15655,0440236673,10
73423,15661,0061009059,10
73504,15679,0060934417,9
73514,15686,0140293248,2
73515,15686,0316601950,3
73538,15711,0312924585,8
73542,15720,0446310786,10
73560,15765,0140298479,3
73577,15775,0446310786,8
73580,15780,0786868716,9
73588,15788,0060930535,10
73595,15795,0385492081,9
73692,15819,0671027360,10
73749,15845,0312291639,7
73750,15845,0316776963,5
73757,15845,0671003755,9
73801,15890,0805063897,8
74048,15957,0312291639,3
74085,15957,0385335482,9
74258,15985,0140293248,8
74277,16000,0385504209,5
74316,16009,0060987103,9
74345,16009,0786868716,6
74368,16013,0316569321,7
74370,16019,059035342X,9
74468,16068,0060930535,8
74516,16106,0060987103,7
74539,16106,0312278586,8
74585,16106,0375707972,9
74677,16106,0671027360,10
74758,16106,1400034779,10
74800,16114,0316284955,4
74802,16116,0440222656,8
74809,16121,0140298479,5
74812,16121,0312983271,5
74815,16121,0385335482,5
74863,16141,0060959037,8
74905,16155,0345361792,8
75206,16181,0439064872,10
75207,16181,0439139597,10
75298,16231,0446608955,8
75337,16242,0345443284,8
75373,16246,0345353145,6
75378,16246,0385265700,9
75379,16246,0385492081,9
75383,16246,0440226430,9
75469,16263,0553572997,5
75484,16263,0971880107,5
75574,16345,014028009X,9
75653,16412,0316666343,7
75782,16417,068484477X,9
75825,16461,0446605239,8
75853,16488,0060915544,8
75904,16488,044021145X,5
75918,16488,0446606812,7
75993,16490,0446364193,9
76011,16504,0060502258,7
76022,16504,0345353145,6
76029,16504,0553572997,8
76052,16509,0060987103,9
76055,16510,0440222656,9
76086,16532,0440214041,10
76092,16538,0345353145,9
76128,16551,0060930535,7
76131,16551,0345417623,8
76133,16551,0440211727,10
76136,16551,0684872153,7
76157,16585,0312924585,7
76179,16599,0140293248,8
76187,16599,0345337662,8
76367,16631,006101351X,5
76401,16634,0060392452,8
76516,16634,0316284955,8
76534,16634,0345313860,10
76592,16634,0375725784,3
76630,16634,0380789019,9
76722,16634,0399501487,8
76777,16634,0440213525,7
76906,16634,0449212602,8
77192,16634,067976402X,8
77484,16637,0316284955,8
77490,16643,0060987103,10
77533,16661,0316601950,6
77541,16666,0345417623,5
77620,16708,0767902521,8
77621,16711,0440224764,10
77646,16718,0142001740,8
77658,16718,0385335482,10
77674,16718,0446605239,9
77703,16718,0743418174,10
77709,16718,0786868716,10
77880,16754,0312278586,5
77882,16755,0316666343,6
77940,16777,0345339703,10
78074,16795,0060930535,4
78080,16795,0060976845,7
78087,16795,0061009059,9
78130,16795,0062502182,8
78143,16795,0064407667,8
78229,16795,0142000205,9
78232,16795,0142001740,10
78381,16795,0312195516,9
78393,16795,0312291639,9
78394,16795,0312305060,8
78434,16795,0312966970,8
78481,16795,0316569321,9
78485,16795,0316666343,10
78491,16795,0316769487,8
78510,16795,0345339703,8
78512,16795,0345342968,8
78562,16795,0345417623,5
78832,16795,0375706771,7
78833,16795,0375707972,5
78836,16795,0375726403,4
78837,16795,0375727345,9
78987,16795,0385492081,5
78990,16795,0385503822,8
78991,16795,0385504209,10
78992,16795,0385505833,10
78994,16795,0385720106,9
79204,16795,0440213525,5
79206,16795,0440214041,6
79221,16795,044022165X,5
79224,16795,0440222656,9
79228,16795,0440224675,5
79242,16795,0440226430,9
79311,16795,0446364193,8
79322,16795,044651652X,9
79360,16795,0446605239,10
79383,16795,0446608955,8
79387,16795,0446610038,9
79405,16795,0446672211,8
79562,16795,0451524934,8
79958,16795,0671001795,7
79986,16795,0671021001,10
80030,16795,0671510053,5
80163,16795,0679746048,9
80187,16795,0684801523,6
80202,16795,068484477X,7
80213,16795,0684874350,7
80330,16795,0743237188,9
80345,16795,0743418174,9
80439,16795,0786868716,8
80611,16795,0842329129,9
80843,16795,1558743669,10
80910,16795,1573229326,9
80964,16799,0345417623,7
80994,16818,0312983271,5
80995,16818,0316569321,8
80997,16818,0375706771,7
81020,16833,0060959037,9
81032,16835,044021145X,3
81051,16840,0316666343,9
81169,16877,0786868716,10
81258,16916,0312924585,10
81394,16916,0440214041,10
81401,16916,0440222656,7
81630,16916,0842329129,10
81675,16919,0345353145,6
81769,16943,044021145X,6
81888,16949,0375725784,9
81892,16949,0446364193,9
82564,16996,0385335482,7
82584,16996,0671510053,7
82616,16999,0375726403,8
82641,17003,0060392452,10
82643,17003,0060915544,10
82649,17003,0060938455,10
82659,17003,0312305060,10
82661,17003,0316666343,9
82663,17003,0316776963,7
82665,17003,0345337662,7
82716,17003,0804106304,8
82735,17006,0316601950,8
82817,17065,0316666343,7
82831,17068,0060915544,7
82872,17122,0060938455,8
82894,17159,0142001740,8
82895,17159,0312291639,8
82898,17159,0440236673,9
82943,17177,0380789035,7
82964,17181,0446672211,8
82976,17183,0316666343,6
82977,17183,0316769487,6
82979,17183,0452282152,6
82989,17183,0804114986,6
83121,17190,0842329129,10
83169,17200,0671021001,8
83203,17229,0446610038,8
83207,17233,0061009059,10
83272,17282,0312983271,8
83412,17328,0312195516,9
83427,17337,0440225701,10
83447,17353,0345417623,8
83451,17357,0345337662,9
83499,17399,0061009059,9
83501,17402,0316096199,8
83505,17402,0385335482,9
83547,17453,0440211727,8
83572,17461,0142000205,8
83573,17461,0440206154,7
83574,17461,0446612545,9
83737,17531,0060930535,8
83750,17547,0060930535,9
83797,17588,0316666343,8
83798,17588,0345361792,10
83807,17596,0060934417,8
83829,17602,0385265700,6
83842,17606,0786868716,7
83857,17634,0440214041,6
83915,17667,0064407667,7
83944,17667,0439064872,7
83968,17667,067976402X,8
84004,17689,0446611867,6
84040,17721,0142001740,8
84057,17725,0345339703,9
84075,17733,0060934417,8
84094,17761,0061009059,9
84097,17761,0142000205,5
84116,17761,0553279912,9
84120,17761,0671001795,9
84122,17761,0743418174,7
84329,17859,0440226430,9
84419,17869,0312278586,8
84446,17893,0375725784,4
84457,17894,044021145X,8
84459,17894,0440214041,9
84460,17894,044022165X,8
84496,17906,0375727345,7
84499,17906,044023722X,10
84500,17906,0446606812,9
84503,17906,0671021001,9
84517,17920,0316666343,8
84569,17944,044021145X,7
84590,17950,0064407667,10
84664,17950,0316769487,9
84672,17950,0345443284,4
84713,17950,0385484518,8
84742,17950,0440211727,5
84743,17950,0440213525,5
84750,17950,0446310786,8
84755,17950,044651652X,9
84763,17950,0446605239,6
84765,17950,0446608955,10
84783,17950,0452282829,5
84916,17950,0684874350,8
85013,17952,0446364193,9
85026,17970,0316284955,8
85060,17976,0446606812,9
85091,18012,0142000205,9
85097,18012,0385265700,8
85099,18012,0671003755,10
85174,18067,0064407667,8
85223,18067,0316569321,6
85226,18067,0316769487,3
85289,18067,0440226430,4
85454,18082,0440221471,8
85456,18082,0440226430,8
85460,18082,0446364193,7
85467,18082,0446605239,9
85550,18095,0142000205,8
85596,18096,0385265700,10
85640,18121,0316666343,8
85705,18155,0345313860,6
85714,18155,0399501487,8
85724,18155,0679429220,8
85773,18167,0671027360,8
85880,18172,044651652X,9
85983,18176,0156027321,9
86018,18203,0060928336,5
86020,18203,0440221471,10
86037,18216,0446611867,8
86063,18250,068484477X,5
86086,18254,0804106304,9
86212,18311,067976402X,8
86236,18317,0345361792,9
86604,18401,0446610038,10
86702,18411,043935806X,10
86734,18433,0446605239,9
86740,18439,0142000205,8
86748,18439,0446672211,10
86762,18440,0440224764,8
86773,18454,0375727345,8
86815,18476,0142000205,7
86886,18527,0971880107,6
86916,18583,0345417623,8
86924,18596,0385492081,4
86939,18629,006101351X,8
86941,18629,0345443284,4
86946,18641,0684801523,10
86961,18652,068484477X,9
86964,18655,0060930535,6
86966,18660,0316096199,5
86968,18660,0446672211,8
87058,18714,0345339681,9
87089,18722,0142001740,7
87096,18733,0440236673,7
87153,18795,0064407667,10
87324,18913,0440212561,10
87325,18913,0446605239,8
87326,18913,0446606812,9
87516,19011,0440220602,8
87603,19031,0142000205,5
87684,19085,0345417623,8
87716,19085,0380789019,8
87763,19085,0446364193,8
87900,19107,0316666343,10
87903,19107,068484477X,10
87904,19107,0684874350,10
87925,19127,0316769487,8
87929,19132,0316769487,8
87940,19145,0060392452,8
87984,19153,044651652X,7
88021,19206,0316666343,7
88192,19331,0316776963,7
88202,19336,0316666343,5
88203,19336,0345342968,10
88210,19336,0439064872,9
88213,19336,0446310786,7
88265,19378,0440226430,7
88269,19384,0060959037,5
88288,19422,0439136369,7
88332,19433,0786868716,6
88347,19445,0804114986,10
88383,19493,0312305060,7
88385,19493,0316569321,10
88386,19493,0316666343,10
88418,19493,0385484518,10
88468,19503,0679429220,8
88555,19529,0316666343,7
88574,19547,0671003755,9
88575,19549,0345342968,8
88580,19558,0805063897,9
88611,19571,0312278586,8
88613,19571,0312983271,6
88614,19571,0316776963,8
88625,19573,0060959037,10
88630,19573,0316601950,5
88633,19573,044023722X,10
88636,19573,0452282152,9
88767,19659,0060928336,8
88789,19664,0060976845,8
88792,19664,006101351X,10
88858,19664,0375700757,8
88873,19664,0385335482,8
88924,19664,0446605239,4
89061,19681,0316284955,10
89078,19681,0385335482,10
89116,19681,0842329129,10
89130,19689,0375700757,7
89182,19707,1573229326,5
89224,19711,0385484518,9
89314,19711,0684872153,8
89370,19725,0142001740,10
89437,19760,0345342968,10
89470,19789,0316096199,7
89523,19842,0060928336,10
89555,19842,0375726403,6
89593,19842,0515131229,9
89712,19905,0316666343,9
89734,19935,0380789019,7
89736,19935,0440211727,5
89844,19974,0064407667,7
89892,20005,0345361792,6
89915,20015,0345370775,8
89932,20022,067976402X,4
89943,20029,0684801523,8
89946,20032,0060392452,2
89958,20034,0156027321,8
89963,20034,044023722X,6
89964,20034,0452282152,9
90042,20060,044021145X,9
90045,20060,0440224764,9
90048,20060,0440241073,9
90055,20060,0446612545,9
90144,20064,0316569321,7
90170,20106,0060928336,7
90171,20106,0060987103,3
90174,20106,0375706771,5
90176,20106,0440226430,9
90179,20106,0743237188,8
90350,20115,0446672211,10
90776,20119,0440213525,9
90779,20119,0440222656,9
90784,20119,0446606812,10
90808,20119,059035342X,10
90836,20120,0440214041,10
90865,20147,0971880107,2
90890,20150,0345361792,10
90893,20150,068484477X,9
90937,20172,0345337662,8
90955,20172,0385504209,5
91021,20180,0060502258,8
91024,20180,0060928336,10
91025,20180,0060930535,8
91027,20180,0060976845,8
91030,20180,014028009X,5
91031,20180,0140298479,8
91034,20180,0312195516,10
91045,20180,0446672211,8
91083,20183,0140298479,8
91101,20201,0345370775,8
91175,20201,0440206154,7
91320,20235,0671003755,8
91341,20245,0440206154,7
91354,20250,0064407667,7
91355,20250,0345339681,10
91383,20265,0060915544,9
91421,20294,0385504209,9
91517,20336,0312278586,7
91528,20336,0446364193,8
